iso_code,continent,location,date,stringency_index,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,iso_code_1,continent_1,location_1,date_1,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index_1,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
OWID_AFR,,Africa,2020-02-13,,1340598113,,0,,,0,,,0,,,0,,,,,,,,,,,OWID_AFR,,Africa,2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-14,,1340598113,1,1,,,0,,0.001,0.001,,,0,,,,,,,,,,,OWID_AFR,,Africa,2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-15,,1340598113,1,0,,,0,,0.001,0,,,0,,,,,,,,,,,OWID_AFR,,Africa,2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-16,,1340598113,1,0,,,0,,0.001,0,,,0,,,,,,,,,,,OWID_AFR,,Africa,2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-17,,1340598113,1,0,,,0,,0.001,0,,,0,,,,,,,,,,,OWID_AFR,,Africa,2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-18,,1340598113,1,0,,,0,,0.001,0,,,0,,,,,,,,,,,OWID_AFR,,Africa,2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-19,,1340598113,1,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-20,,1340598113,1,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-21,,1340598113,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-22,,1340598113,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-23,,1340598113,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-24,,1340598113,1,0,0,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-25,,1340598113,2,1,0.143,,0,0,0.001,0.001,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-26,,1340598113,2,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-27,,1340598113,2,0,0.143,,0,0,0.001,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-28,,1340598113,3,1,0.286,,0,0,0.002,0.001,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-02-29,,1340598113,3,0,0.286,,0,0,0.002,0,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-01,,1340598113,4,1,0.429,,0,0,0.003,0.001,0,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-02,,1340598113,8,4,1,,0,0,0.006,0.003,0.001,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-03,,1340598113,11,3,1.286,,0,0,0.008,0.002,0.001,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-04,,1340598113,21,10,2.714,,0,0,0.016,0.007,0.002,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-05,,1340598113,24,3,3.143,,0,0,0.018,0.002,0.002,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-06,,1340598113,43,19,5.714,,0,0,0.032,0.014,0.004,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-07,,1340598113,43,0,5.714,,0,0,0.032,0,0.004,,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-08,,1340598113,83,40,11.286,1,1,0.143,0.062,0.03,0.008,0.001,0.001,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-09,,1340598113,91,8,11.857,1,0,0.143,0.068,0.006,0.009,0.001,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-10,,1340598113,104,13,13.286,2,1,0.286,0.078,0.01,0.01,0.001,0.001,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-11,,1340598113,118,14,13.857,2,0,0.286,0.088,0.01,0.01,0.001,0,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-12,,1340598113,134,16,15.714,3,1,0.429,0.1,0.012,0.012,0.002,0.001,0,,,,,,,,,,OWID_AFR,,Africa,2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-13,,1340598113,176,42,19,6,3,0.857,0.131,0.031,0.014,0.004,0.002,0.001,,,,,,,,,,OWID_AFR,,Africa,2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-14,,1340598113,254,78,30.143,7,1,1,0.189,0.058,0.022,0.005,0.001,0.001,,,,,,,,,,OWID_AFR,,Africa,2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-15,,1340598113,313,59,32.857,8,1,1,0.233,0.044,0.025,0.006,0.001,0.001,,,,,,,,,,OWID_AFR,,Africa,2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-16,,1340598113,400,87,44.143,8,0,1,0.298,0.065,0.033,0.006,0,0.001,,,,,,,,,,OWID_AFR,,Africa,2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-17,,1340598113,484,84,54.286,11,3,1.286,0.361,0.063,0.04,0.008,0.002,0.001,,,,,,,,,,OWID_AFR,,Africa,2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-18,,1340598113,600,116,68.857,17,6,2.143,0.448,0.087,0.051,0.013,0.004,0.002,,,,,,,,,,OWID_AFR,,Africa,2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-19,,1340598113,780,180,92.286,20,3,2.429,0.582,0.134,0.069,0.015,0.002,0.002,,,,,,,,,,OWID_AFR,,Africa,2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-20,,1340598113,968,188,113.143,26,6,2.857,0.722,0.14,0.084,0.019,0.004,0.002,,,,,,,,,,OWID_AFR,,Africa,2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-21,,1340598113,1172,204,131.143,36,10,4.143,0.874,0.152,0.098,0.027,0.007,0.003,,,,,,,,,,OWID_AFR,,Africa,2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-22,,1340598113,1437,265,160.571,48,12,5.714,1.072,0.198,0.12,0.036,0.009,0.004,,,,,,,,,,OWID_AFR,,Africa,2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-23,,1340598113,1818,381,202.571,57,9,7,1.356,0.284,0.151,0.043,0.007,0.005,,,,,,,,,,OWID_AFR,,Africa,2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-24,,1340598113,2250,432,252.286,64,7,7.571,1.678,0.322,0.188,0.048,0.005,0.006,,,,,,,,,,OWID_AFR,,Africa,2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-25,,1340598113,2773,523,310.429,73,9,8,2.068,0.39,0.232,0.054,0.007,0.006,,,,,,,,,,OWID_AFR,,Africa,2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-26,,1340598113,3326,553,363.714,91,18,10.143,2.481,0.413,0.271,0.068,0.013,0.008,,,,,,,,,,OWID_AFR,,Africa,2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-27,,1340598113,3885,559,416.714,115,24,12.714,2.898,0.417,0.311,0.086,0.018,0.009,,,,,,,,,,OWID_AFR,,Africa,2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-28,,1340598113,4225,340,436.143,134,19,14,3.152,0.254,0.325,0.1,0.014,0.01,,,,,,,,,,OWID_AFR,,Africa,2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-29,,1340598113,4785,560,478.286,152,18,14.857,3.569,0.418,0.357,0.113,0.013,0.011,,,,,,,,,,OWID_AFR,,Africa,2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-30,,1340598113,5196,411,482.571,173,21,16.571,3.876,0.307,0.36,0.129,0.016,0.012,,,,,,,,,,OWID_AFR,,Africa,2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-03-31,,1340598113,5781,585,504.429,200,27,19.429,4.312,0.436,0.376,0.149,0.02,0.014,,,,,,,,,,OWID_AFR,,Africa,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-01,,1340598113,6380,599,515.286,234,34,23,4.759,0.447,0.384,0.175,0.025,0.017,,,,,,,,,,OWID_AFR,,Africa,2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-02,,1340598113,7031,651,529.286,287,53,28,5.245,0.486,0.395,0.214,0.04,0.021,,,,,,,,,,OWID_AFR,,Africa,2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-03,,1340598113,7913,882,575.429,331,44,30.857,5.903,0.658,0.429,0.247,0.033,0.023,,,,,,,,,,OWID_AFR,,Africa,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-04,,1340598113,8592,679,623.857,383,52,35.571,6.409,0.506,0.465,0.286,0.039,0.027,,,,,,,,,,OWID_AFR,,Africa,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-05,,1340598113,9298,706,644.714,444,61,41.714,6.936,0.527,0.481,0.331,0.046,0.031,,,,,,,,,,OWID_AFR,,Africa,2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-06,,1340598113,9999,701,686.143,487,43,44.857,7.459,0.523,0.512,0.363,0.032,0.033,,,,,,,,,,OWID_AFR,,Africa,2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-07,,1340598113,10632,633,693,533,46,47.571,7.931,0.472,0.517,0.398,0.034,0.035,,,,,,,,,,OWID_AFR,,Africa,2020-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-08,,1340598113,11436,804,722.286,574,41,48.571,8.531,0.6,0.539,0.428,0.031,0.036,,,,,,,,,,OWID_AFR,,Africa,2020-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-09,,1340598113,12248,812,745.286,627,53,48.571,9.136,0.606,0.556,0.468,0.04,0.036,,,,,,,,,,OWID_AFR,,Africa,2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-10,,1340598113,12911,663,714,693,66,51.714,9.631,0.495,0.533,0.517,0.049,0.039,,,,,,,,,,OWID_AFR,,Africa,2020-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-11,,1340598113,13627,716,719.286,742,49,51.286,10.165,0.534,0.537,0.553,0.037,0.038,,,,,,,,,,OWID_AFR,,Africa,2020-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-12,,1340598113,14491,864,741.857,788,46,49.143,10.809,0.644,0.553,0.588,0.034,0.037,,,,,,,,,,OWID_AFR,,Africa,2020-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-13,,1340598113,15265,774,752.286,834,46,49.571,11.387,0.577,0.561,0.622,0.034,0.037,,,,,,,,,,OWID_AFR,,Africa,2020-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-14,,1340598113,16235,970,800.429,873,39,48.571,12.11,0.724,0.597,0.651,0.029,0.036,,,,,,,,,,OWID_AFR,,Africa,2020-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-15,,1340598113,17192,957,822.286,910,37,48,12.824,0.714,0.613,0.679,0.028,0.036,,,,,,,,,,OWID_AFR,,Africa,2020-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-16,,1340598113,18360,1168,873.143,965,55,48.286,13.695,0.871,0.651,0.72,0.041,0.036,,,,,,,,,,OWID_AFR,,Africa,2020-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-17,,1340598113,19766,1406,979.286,1016,51,46.143,14.744,1.049,0.73,0.758,0.038,0.034,,,,,,,,,,OWID_AFR,,Africa,2020-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-18,,1340598113,21072,1306,1063.571,1058,42,45.143,15.718,0.974,0.793,0.789,0.031,0.034,,,,,,,,,,OWID_AFR,,Africa,2020-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-19,,1340598113,22281,1209,1112.857,1121,63,47.571,16.62,0.902,0.83,0.836,0.047,0.035,,,,,,,,,,OWID_AFR,,Africa,2020-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-20,,1340598113,23439,1158,1167.714,1159,38,46.429,17.484,0.864,0.871,0.865,0.028,0.035,,,,,,,,,,OWID_AFR,,Africa,2020-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-21,,1340598113,24509,1070,1182,1189,30,45.143,18.282,0.798,0.882,0.887,0.022,0.034,,,,,,,,,,OWID_AFR,,Africa,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-22,,1340598113,25911,1402,1245.571,1240,51,47.143,19.328,1.046,0.929,0.925,0.038,0.035,,,,,,,,,,OWID_AFR,,Africa,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-23,,1340598113,27349,1438,1284.143,1297,57,47.429,20.401,1.073,0.958,0.967,0.043,0.035,,,,,,,,,,OWID_AFR,,Africa,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-24,,1340598113,29068,1719,1328.857,1324,27,44,21.683,1.282,0.991,0.988,0.02,0.033,,,,,,,,,,OWID_AFR,,Africa,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-25,,1340598113,30299,1231,1318.143,1375,51,45.286,22.601,0.918,0.983,1.026,0.038,0.034,,,,,,,,,,OWID_AFR,,Africa,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-26,,1340598113,31833,1534,1364.571,1423,48,43.143,23.745,1.144,1.018,1.061,0.036,0.032,,,,,,,,,,OWID_AFR,,Africa,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-27,,1340598113,33167,1334,1389.714,1462,39,43.286,24.74,0.995,1.037,1.091,0.029,0.032,,,,,,,,,,OWID_AFR,,Africa,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-28,,1340598113,34794,1627,1469.286,1523,61,47.714,25.954,1.214,1.096,1.136,0.046,0.036,,,,,,,,,,OWID_AFR,,Africa,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-29,,1340598113,36807,2013,1556.571,1588,65,49.714,27.456,1.502,1.161,1.185,0.048,0.037,,,,,,,,,,OWID_AFR,,Africa,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-04-30,,1340598113,38753,1946,1629.143,1634,46,48.143,28.907,1.452,1.215,1.219,0.034,0.036,,,,,,,,,,OWID_AFR,,Africa,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-01,,1340598113,40479,1726,1630.143,1692,58,52.571,30.195,1.287,1.216,1.262,0.043,0.039,,,,,,,,,,OWID_AFR,,Africa,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-02,,1340598113,42707,2228,1772.571,1759,67,54.857,31.857,1.662,1.322,1.312,0.05,0.041,,,,,,,,,,OWID_AFR,,Africa,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-03,,1340598113,44301,1594,1781.143,1796,37,53.286,33.046,1.189,1.329,1.34,0.028,0.04,,,,,,,,,,OWID_AFR,,Africa,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-04,,1340598113,46959,2658,1970.286,1842,46,54.286,35.028,1.983,1.47,1.374,0.034,0.04,,,,,,,,,,OWID_AFR,,Africa,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-05,,1340598113,48997,2038,2029,1908,66,55,36.549,1.52,1.514,1.423,0.049,0.041,,,,,,,,,,OWID_AFR,,Africa,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-06,,1340598113,51543,2546,2105.143,2006,98,59.714,38.448,1.899,1.57,1.496,0.073,0.045,,,,,,,,,,OWID_AFR,,Africa,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-07,,1340598113,54033,2490,2182.857,2073,67,62.714,40.305,1.857,1.628,1.546,0.05,0.047,,,,,,,,,,OWID_AFR,,Africa,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-08,,1340598113,57657,3624,2454,2154,81,66,43.008,2.703,1.831,1.607,0.06,0.049,,,,,,,,,,OWID_AFR,,Africa,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-09,,1340598113,60507,2850,2542.857,2221,67,66,45.134,2.126,1.897,1.657,0.05,0.049,,,,,,,,,,OWID_AFR,,Africa,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-10,,1340598113,63086,2579,2683.571,2290,69,70.571,47.058,1.924,2.002,1.708,0.051,0.053,,,,,,,,,,OWID_AFR,,Africa,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-11,,1340598113,66152,3066,2741.857,2344,54,71.714,49.345,2.287,2.045,1.748,0.04,0.053,,,,,,,,,,OWID_AFR,,Africa,2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-12,,1340598113,69312,3160,2902.143,2395,51,69.571,51.702,2.357,2.165,1.787,0.038,0.052,,,,,,,,,,OWID_AFR,,Africa,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-13,,1340598113,72227,2915,2954.857,2493,98,69.571,53.877,2.174,2.204,1.86,0.073,0.052,,,,,,,,,,OWID_AFR,,Africa,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-14,,1340598113,75346,3119,3044.714,2562,69,69.857,56.203,2.327,2.271,1.911,0.051,0.052,,,,,,,,,,OWID_AFR,,Africa,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-15,,1340598113,78274,2928,2945.286,2624,62,67.143,58.387,2.184,2.197,1.957,0.046,0.05,,,,,,,,,,OWID_AFR,,Africa,2020-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-16,,1340598113,81277,3003,2967.143,2708,84,69.571,60.627,2.24,2.213,2.02,0.063,0.052,,,,,,,,,,OWID_AFR,,Africa,2020-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-17,,1340598113,84590,3313,3072,2759,51,67,63.099,2.471,2.292,2.058,0.038,0.05,,,,,,,,,,OWID_AFR,,Africa,2020-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-18,,1340598113,88258,3668,3158,2832,73,69.714,65.835,2.736,2.356,2.112,0.054,0.052,,,,,,,,,,OWID_AFR,,Africa,2020-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-19,,1340598113,91270,3012,3136.857,2907,75,73.143,68.082,2.247,2.34,2.168,0.056,0.055,,,,,,,,,,OWID_AFR,,Africa,2020-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-20,,1340598113,95062,3792,3262.143,2990,83,71,70.91,2.829,2.433,2.23,0.062,0.053,,,,,,,,,,OWID_AFR,,Africa,2020-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-21,,1340598113,99754,4692,3486.857,3095,105,76.143,74.41,3.5,2.601,2.309,0.078,0.057,,,,,,,,,,OWID_AFR,,Africa,2020-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-22,,1340598113,103629,3875,3622.143,3184,89,80,77.301,2.891,2.702,2.375,0.066,0.06,,,,,,,,,,OWID_AFR,,Africa,2020-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-23,,1340598113,107491,3862,3744.857,3257,73,78.429,80.181,2.881,2.793,2.43,0.054,0.059,,,,,,,,,,OWID_AFR,,Africa,2020-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-24,,1340598113,111617,4126,3861,3354,97,85,83.259,3.078,2.88,2.502,0.072,0.063,,,,,,,,,,OWID_AFR,,Africa,2020-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-25,,1340598113,115733,4116,3925,3479,125,92.429,86.329,3.07,2.928,2.595,0.093,0.069,,,,,,,,,,OWID_AFR,,Africa,2020-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-26,,1340598113,119445,3712,4025,3591,112,97.714,89.098,2.769,3.002,2.679,0.084,0.073,,,,,,,,,,OWID_AFR,,Africa,2020-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-27,,1340598113,124524,5079,4208.857,3699,108,101.286,92.887,3.789,3.14,2.759,0.081,0.076,,,,,,,,,,OWID_AFR,,Africa,2020-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OWID_AFR,,Africa,2020-05-28,,1340598113,129443,4919,4241.286,3791,92,99.429,96.556,3.669,3.164,2.828,0.069,0.074,,,,,,,,,,OWID_AFR,,Africa,2020-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
